Dates,MISC MK Equity,PBK MK Equity,HAP MK Equity,KLK MK Equity,HLBK MK Equity,PTG MK Equity,TOPG MK Equity,GENM MK Equity,DIGI MK Equity,CIMB MK Equity,SUCB MK Equity,AXIATA MK Equity,PEP MK Equity,MAXIS MK Equity,HART MK Equity,SIME MK Equity,PCHEM MK Equity,NESZ MK Equity,DLG MK Equity,MAY MK Equity,TNB MK Equity,PETD MK Equity,T MK Equity,GENT MK Equity,IOI MK Equity,HLFG MK Equity,RHBBANK MK Equity,SDPL MK Equity,IHH MK Equity,PMAH MK Equity,MRDIY MK Equity,KLCCSS MK Equity,AMM MK Equity,MAHB MK Equity,IJM MK Equity,ROTH MK Equity,YTL MK Equity,WPRTS MK Equity,ASTRO MK Equity,SAPE MK Equity,UMWH MK Equity,FGV MK Equity,IOIPG MK Equity,UEMS MK Equity,BAB MK Equity,YTLP MK Equity,MMHE MK Equity,AAGB MK Equity,GAM MK Equity
2015-01-19,0.11126161173167788,-0.1626559588312747,0.46750524251271114,0.001497210247624558,-0.026803560792701027,-0.02112898763609173,-0.10610857531478807,-0.07089363944107627,0.21963991126758803,-0.5139475462000062,-0.4038904079112666,1.0750067793895449e-05,-0.003950685893196085,0.18728395395771286,0.0008535159986330251,0.041337793535659764,-0.44040913723702435,0.07436550459423212,-0.24845957720900547,-0.2651511413437817,0.5238700461066135,-0.3492127114214156,0.02402041755688887,-0.14315434491307363,-0.02315857381250032,-0.10461139160830792,-0.3945144848081152,,-0.06541555261514437,-0.17137803569830248,,0.017067919040600617,-0.09295366087965441,-0.22059299062485338,0.0037691234319869715,-0.06597964863722999,0.01984894848802063,0.4603510276699961,-0.08586947402494194,-0.7905884224476663,-0.2790756193649936,-0.5991356281699785,-0.14020089449330886,-0.43990965878140104,-0.6886807332518008,0.00026412483843844917,-0.8659186287565386,0.21009321187076968,0.04948921746048878
2015-01-20,0.1201996463270939,-0.1610093881673709,0.3611125147381609,0.0018581079957001386,-0.02634446346596251,-0.019861345002736768,-0.09864802824143694,-0.07462186547153858,0.21524847847801457,-0.4932057705750129,-0.4059773810823716,1.360542846139067e-06,-0.003626216921564409,0.19134028410245302,0.0009695855243631853,0.045496473293503675,-0.44434647099322755,0.0778561702587549,-0.21324206220930475,-0.2677820708192108,0.5351408246204934,-0.34900169256229496,0.017132953347092385,-0.146812622039216,-0.02317176869943472,-0.10332151002371046,-0.3865712005636414,,-0.055864204354686656,-0.1642484289284173,,0.016358575271165306,-0.08809247607519591,-0.20261060639909784,0.003958215049609238,-0.06068849661642785,0.01952319916072307,0.47017846181447,-0.09146319984761668,-0.7756149974884531,-0.2743412452359425,-0.6058843386601607,-0.16045566317009247,-0.4467118966318209,-0.6747164321182485,0.00025044968154667947,-0.8654579925854771,0.22059838812574104,0.047629789579018894
2015-01-21,0.131368966389577,-0.15853597393540111,0.2826281272359622,0.002445304118912095,-0.025726080780590493,-0.018402003061157662,-0.08723061969391971,-0.07738331681776096,0.21271283964292662,-0.47631933717904995,-0.40352781779009916,-3.0593482782067605e-11,-0.0036884480746109264,0.19323606261260184,0.0011034720019135185,0.050023740934332615,-0.44603498901548067,0.08089197241577105,-0.18773979618196704,-0.26813408033980535,0.5451720369666343,-0.34725374146840093,0.011885398425047933,-0.15194886987232595,-0.021317652456943857,-0.10217379735739347,-0.3792741926406774,,-0.046902075213144066,-0.15604334426768035,,0.0196460757251439,-0.0797889195752392,-0.18337683565272697,0.004188414702790105,-0.05560056533606649,0.019077815091553284,0.4753761122919937,-0.09592352114530257,-0.760721104315449,-0.26834904307528906,-0.6124764563941949,-0.17917097049784295,-0.45650950138498236,-0.6609725800728474,0.000226729099368729,-0.8642651707529746,0.23295771227672457,0.04724029346856939
2015-01-22,0.14178831644590206,-0.1539705711390897,0.22503827503545687,0.0038152695895050173,-0.02226673696482879,-0.015315363698024538,-0.07149352090343478,-0.07529950675584797,0.21184449409621672,-0.45962458695860026,-0.38009100714786453,-4.2926606511156673e-07,-0.002701673643346347,0.19821301057597215,0.0017034898158631894,0.05675866990310834,-0.44608734806412376,0.08755202234338334,-0.16130705513110666,-0.2679468709370261,0.5572056472321049,-0.3449435761957363,0.007725753317827726,-0.1544093923311208,-0.01993648684942189,-0.09447290921813552,-0.37133946785312766,,-0.03849442800276222,-0.14555248367079385,,0.021112171513150407,-0.07079420189461415,-0.16346530265071052,0.004475642275213868,-0.05060522268286995,0.019982456118180145,0.48647878409417467,-0.10197729785440234,-0.7406143278894692,-0.2637559187318035,-0.6180125554790272,-0.19833597777401119,-0.46129486216871446,-0.6432538102626219,0.0001712006113996243,-0.8626270203892136,0.24900933921088222,0.044915191757777986
2015-01-23,0.1574264599279121,-0.15001682405252614,0.18606590681114146,0.006408293427920796,-0.018967421883630663,-0.010134287518349484,-0.053700206962890594,-0.07178910370028635,0.21267305244414955,-0.44769765678151296,-0.33805344198614234,-1.761877508224655e-08,-0.0016247626385936615,0.2044518036687919,0.0032047610807023116,0.06188059907111908,-0.4351744601029879,0.09477307128205649,-0.1365882095453779,-0.26772701781877856,0.5685486229495151,-0.3393197814104846,0.004852867480848969,-0.15357087103753697,-0.017628756557421316,-0.08569521990555014,-0.3613526616799836,,-0.026322315464412497,-0.1345540614524965,,0.023917133542809537,-0.05508445582870627,-0.13758601377242521,0.005607674797148598,-0.043018060222995605,0.02306066082684484,0.5145928852713403,-0.10827911160912466,-0.7135120627341665,-0.25361419573888994,-0.6232084186962218,-0.215888208711976,-0.4630075215446489,-0.6208956250381127,0.00018060012801950586,-0.8582977818064501,0.2659913917881233,0.04534802046148068
2015-01-26,0.1633709612399088,-0.1423845044775624,0.15189140096823298,0.009472756573919326,-0.017905147166350534,-0.007962138789189112,-0.03841810612520931,-0.06915821903038252,0.21458254275761326,-0.4413246044896186,-0.3037364203018395,3.454471226323211e-07,-0.0011682542578517398,0.20820724773821295,0.005158074632060147,0.06325475147051705,-0.4191971855348293,0.09958773895889171,-0.11338988170014545,-0.26605489095713863,0.5846997132735363,-0.3294742113366711,0.0032523457242393692,-0.1518945829425627,-0.014765765783200753,-0.0718983488847451,-0.3489823268605951,,-0.0153341796655326,-0.12333731975800416,,0.02203676892961398,-0.0479585891020164,-0.10866537285997324,0.007036122596648693,-0.038044179723222556,0.026189860016297986,0.5368789687242997,-0.11507517116263796,-0.6892008064732945,-0.24591669516944917,-0.6279590144263648,-0.22895323199001766,-0.46946249391701217,-0.5985488437984475,0.0002877189493623507,-0.8530359181105204,0.2881095876855816,0.04503318943938447
2015-01-27,0.16924834999651714,-0.13660887453914547,0.12202479624189293,0.010357536746746568,-0.01318192998367461,-0.006133989554414422,-0.028451871819212885,-0.06601389536884064,0.21448032040461432,-0.4380263547578746,-0.2710621391252413,1.584162447411155e-06,-0.0010144948242123291,0.21080300394661744,0.007133468193801376,0.06112991789707442,-0.41384267335521924,0.10463008142230125,-0.09203699287426266,-0.2666290224750632,0.5993928827892515,-0.3228440368845248,0.0020032991668846524,-0.15158305734137506,-0.013907271775760278,-0.06538266060833624,-0.3388428135883052,,-0.007086950881213297,-0.11617097319667039,,0.018831308964979105,-0.04183424477092916,-0.08090201406340397,0.007769502296843544,-0.03136746733543257,0.029580271164754444,0.5555961382344549,-0.12287502444562518,-0.6639247427891195,-0.23487854685937629,-0.6329025047795644,-0.23872910290359628,-0.47669564261234715,-0.5796948502505007,0.0003434459238962664,-0.8468093956501065,0.31163880610461475,0.04247069373418386
2015-01-28,0.18032033348813717,-0.12948848352431294,0.09526031037965535,0.011641975754279272,-0.012327804193092949,-0.003090762658300224,-0.019890858413013798,-0.06587992473382909,0.21161887901028464,-0.43161092059472705,-0.24720343644529325,1.8482995349567542e-06,-0.0007378584136942073,0.20939057030250274,0.010134575281066427,0.06287371156460317,-0.4033622691793396,0.10903186754794719,-0.07383532334606985,-0.2682058442022401,0.6120570786556961,-0.30722385158178783,0.0011492474156392617,-0.15122003964226283,-0.012318322644596747,-0.05753128305624128,-0.3295855233094593,,-0.0029922968716501676,-0.10778106222636513,,0.019071260177018795,-0.040190836260598245,-0.06511002788200454,0.0072368189412727844,-0.026675457024608357,0.03226577481591277,0.574337302529745,-0.13086843607404824,-0.6367482282977184,-0.22865092232933812,-0.631656313024747,-0.24584094952848262,-0.4870579297133082,-0.5623598334705682,0.00047237342245238487,-0.839638646091411,0.3189384355803749,0.04099267816648834
2015-01-29,0.18639287460604895,-0.12056462260471668,0.07977237068133798,0.013292617423865453,-0.010598465074557183,-0.002180794168226458,-0.013676766768206281,-0.06262422755482515,0.21243638557444244,-0.42331615835200403,-0.22524824145209812,3.3728855680041302e-06,-0.0005240686296948281,0.2105422234759092,0.015859020393655856,0.06398984767066758,-0.3934868930831513,0.11321354308286835,-0.057174663997161444,-0.27225304840701736,0.6146355218146822,-0.29435030804038853,0.00045242175092330823,-0.14982552463202745,-0.00953967291517524,-0.05454859723963836,-0.3206909402279634,,-0.0009396350730570234,-0.09918139748076207,,0.019834936805832915,-0.03623166536945781,-0.05189385531961284,0.008486580006691984,-0.022991477808661,0.036432228065446846,0.594009725398392,-0.13650397429511968,-0.6098126103859249,-0.21681155106242225,-0.6255352509054363,-0.2525099352088833,-0.4990957287260422,-0.5450194211793956,0.0006720108069399822,-0.8276297250635148,0.33364356267353656,0.039077021593779224
2015-01-30,0.1933322527153262,-0.11164064727094221,0.06857787683457954,0.015649272589909436,-0.009337152466352696,-0.0010246705128374117,-0.008767049994605671,-0.06318928387411726,0.21392912808679898,-0.4152806310823747,-0.19983736231465346,1.556643316677126e-05,-0.0003537095561289707,0.2064141643979725,0.02357249127088591,0.0627652642433016,-0.388391648202438,0.11723715666650189,-0.04289020365345505,-0.27440336688047706,0.6173927296232657,-0.2819998202525548,0.00016582206392810146,-0.14571120000947854,-0.007327211065891161,-0.05042598731721064,-0.3078586643463175,,-0.00011820162784979272,-0.0900311107975792,,0.022028505419613112,-0.03534876622607103,-0.037649861770566916,0.009564591036839187,-0.020358782021542995,0.042659387268145124,0.6123227116815433,-0.1398013043058275,-0.5829064399597663,-0.20162880842819908,-0.6201247340462692,-0.2581000379602524,-0.5078121398352579,-0.5238079202211131,0.0010393542062051943,-0.8159790817772667,0.338925622559313,0.037798209760513304
2015-02-04,0.20331323510601226,-0.10181603986144935,0.0586621685912929,0.017155789267132248,-0.007302472327449278,-0.0003220615536731535,-0.005086602607702965,-0.054867000767828564,0.21609257483272834,-0.4067059887207284,-0.17702825116655144,3.9054383898653856e-05,-0.00025746032650252954,0.20627270600698877,0.03231777003826524,0.06277051282531566,-0.38030065089015247,0.12003379099039796,-0.030089354385099458,-0.27471235025539703,0.6155512359104032,-0.26315924028401505,5.6735867840869004e-05,-0.1409951787598984,-0.00519477336343927,-0.047145405630533134,-0.2860548460694364,,-4.471500789919182e-07,-0.08066306499652202,,0.023849522180065006,-0.03262533266611511,-0.027119918736205978,0.010455282530348596,-0.01801434661742462,0.04823655457532101,0.631251659479848,-0.1436920299719799,-0.5517486136486878,-0.1847098264708583,-0.613105200647683,-0.26550310837678004,-0.516554628319447,-0.49864456607281765,0.0014156480863213145,-0.800219893140511,0.342246018269927,0.03660929248122196
2015-02-05,0.21362845972895242,-0.09153297285018437,0.04636521195058635,0.0184262209701144,-0.00574628704978718,-2.9949132789458703e-05,-0.003287957406632002,-0.047030654817565735,0.21744356749345858,-0.39394945921999225,-0.15657348195643236,5.9856339486339327e-05,-0.00019185890516718954,0.20366329055647187,0.041336616459371825,0.06293543171655207,-0.37035565080764377,0.12317731511458552,-0.02078171245192092,-0.27349998466737824,0.6089675987971304,-0.24488283697268023,1.1335348737683473e-05,-0.13926900826105132,-0.0039270795578558605,-0.048228110109876085,-0.2596767342734469,,4.3210272451848884e-05,-0.07372778261621382,,0.02720792799190544,-0.03279874358312149,-0.018195206138328087,0.01155653751393575,-0.015267115180174684,0.05338720631655509,0.6440890621350879,-0.1468213631649612,-0.5222448304144013,-0.1687122774234002,-0.6098168780684045,-0.2763893149509793,-0.5245155317200274,-0.47523933645386834,0.0018534709818508472,-0.7861500671432328,0.3445650203942142,0.03615345678979518
2015-02-06,0.22110492204814583,-0.07809894461398711,0.03643152961370224,0.01984241206127819,-0.004177203914875036,-4.345388133154492e-09,-0.002009187899686291,-0.041364799509467455,0.21899046113293272,-0.378700976743249,-0.13825931080842493,7.871367774660414e-05,-0.00017849328563555373,0.19846373550337118,0.0520956246462682,0.06338789224012104,-0.36045022066719196,0.12725000061890404,-0.013895465095108278,-0.2676461830877126,0.6035351248360289,-0.22520384140400973,-5.173883194121793e-09,-0.13746580290025026,-0.003599930257337471,-0.046447682172950686,-0.24097743717470152,,0.0005034317912222082,-0.06745752884767779,,0.02801831154932189,-0.0323845574969364,-0.012082912288818293,0.012591519439537227,-0.012090267971638244,0.060594259369674525,0.6606059526581279,-0.1502374644292555,-0.4906276376885797,-0.15518396918115046,-0.6080473982374965,-0.2864276616051177,-0.5332633315296779,-0.45172161037440245,0.0018924314762973674,-0.7736334803745796,0.34984783326739977,0.036417889994692504
2015-02-09,0.2322119738429004,-0.05928059337743569,0.025795914264984707,0.02327782501744746,-0.0030864850152438283,2.830580706702958e-05,-0.0012251076336863272,-0.034111273007995185,0.21936557315122063,-0.3580561815889465,-0.12109993283905228,9.789799927109136e-05,-0.00025737842230525283,0.19280841115476188,0.06312446359604294,0.06464125960666418,-0.3527075582323966,0.13059754466762763,-0.008093393110259998,-0.26141349732231206,0.6008213500193698,-0.19548992088346054,-3.703589376209231e-06,-0.1379051761634092,-0.0024014758337595767,-0.0451101735008777,-0.2257037951663623,,0.001887094860463505,-0.06410368469369598,,0.03124127573714155,-0.030948997334217895,-0.0067041628243404115,0.014186201587337412,-0.00914016245563959,0.06980060428558454,0.6759048949952204,-0.14757726915807148,-0.45974376655329274,-0.14271282947102631,-0.6049432487113593,-0.29458605143189626,-0.5368581288736209,-0.4271072403215879,0.002273112819038299,-0.7654686570055292,0.34891335130973844,0.035797525009611
2015-02-10,0.24720183254099426,-0.04529577148055864,0.017126601536577066,0.024727458729482916,-0.0028046176383752742,0.00021722131462127649,-0.0005388987399876103,-0.028112428740047466,0.22204012714689086,-0.341761222516508,-0.10397070390466373,9.466127449965737e-05,-0.0004044720182637567,0.18751136843608454,0.07646033069350697,0.06694542109776773,-0.34177944712002817,0.13629752297201872,-0.003981754852520101,-0.2527681983037908,0.5998008059259513,-0.1733300031735069,-4.3160575121423894e-05,-0.13986982948500665,-0.0014133046707852867,-0.04329379733914447,-0.20780709466581548,,0.00418848296852614,-0.06301122400919261,,0.03421502328979485,-0.028691978159364733,-0.003310631650250182,0.016585516800787445,-0.006265532988237931,0.08070953542313772,0.6840939940985302,-0.14188970416587363,-0.42691473171386096,-0.12949427057238685,-0.600939282089589,-0.29860612902430267,-0.5411802410628164,-0.40116832402674374,0.0028227462170537496,-0.7588511554524029,0.3507874026552355,0.034991213856782215
2015-02-11,0.25850376251796425,-0.033369647415292955,0.010805859717661659,0.02443463445385368,-0.0022275572889463606,0.00046062123138763185,-0.00012578858806012284,-0.024955783915604896,0.22025361270865762,-0.32300011922127686,-0.09013792703332145,0.00011054738802937205,-0.0005646478906800078,0.17916047292997764,0.09125637229612829,0.06821567320980491,-0.3303515832943499,0.14109873552147773,-0.0016247099271437552,-0.2431473530669854,0.5965255463242203,-0.1522080625456681,-0.00013914753798198142,-0.1417441034558601,-0.000814922859657145,-0.04132629083452566,-0.18980516780866274,,0.007541315616970602,-0.05713160224947048,,0.03424423665179941,-0.026473146820617636,-0.0014890018886758688,0.018630320769382768,-0.0036463095240384575,0.09010736611062628,0.7002118707574922,-0.13385821964362365,-0.3894885200728325,-0.11476410916735369,-0.5941543187462166,-0.30486136471119024,-0.5460037021267473,-0.373919803048085,0.0034337827570170222,-0.749330006831494,0.35626732013643375,0.03444284667858389
2015-02-12,0.2629792614486677,-0.02614952242870745,0.006149020900219767,0.023261084548670367,-0.00239566679699664,0.0007677247879113251,-7.621411767561031e-06,-0.021509846347826683,0.21649619913415521,-0.305251257880086,-0.07591753261774,0.00010175468523095804,-0.0008500401967585426,0.17030432434995935,0.11304560880127293,0.06432131465383246,-0.31920896911999525,0.1458767224760613,-0.0006335110180664701,-0.22973638461946735,0.5672982329603169,-0.1360242034041081,-0.00028997255884620547,-0.14016692217001417,-0.0005119118612685797,-0.03801709737003945,-0.17426020416523516,,0.013732248405886414,-0.048393844052741095,,0.03517277596547437,-0.021923796196953293,-0.0004652146092530315,0.021027607956393447,-0.0016504895407516832,0.09561000940584617,0.7115313704867823,-0.12686061334747317,-0.35741510787870723,-0.0996392990584688,-0.5814789693024096,-0.3119533805548555,-0.5478159068060406,-0.34848837348463246,0.004450287861972187,-0.7405298193669618,0.3620041014434508,0.034372432603119805
2015-02-13,0.2662430293888539,-0.019642174837505067,0.0031393069955508025,0.02276624127295011,-0.0018231101753621202,0.0017667806746509717,1.433863671435909e-06,-0.019312008196687262,0.21183183868287617,-0.2865334703571346,-0.06472084812379414,9.140191850396878e-05,-0.0010859255765744975,0.1648163886083137,0.13634285149927552,0.06438053198837625,-0.30780230020003285,0.14854182145198494,-0.00016066131287082163,-0.21651909854737475,0.5194880530003274,-0.12894979197485257,-0.0007260924798934033,-0.13961386427957193,-0.00022341134227281544,-0.03622057891670361,-0.16079765464279647,,0.020162232509181525,-0.04232896210968045,,0.03670720798244624,-0.01867078880138921,-5.5673783207625565e-05,0.022994502923358025,-0.0006706740386747187,0.10154675793505386,0.7197005280343166,-0.11963572021011541,-0.3226720359086178,-0.085767901646391,-0.563255249216269,-0.32054284128438704,-0.551018158036369,-0.32311519138594746,0.004986309718122609,-0.7302552328697814,0.36534925607349406,0.03260582656164817
